Região Geográfica,Unidade da Federação,Faixa de Proeficiência,Total_Desempenho,Idade,Quantidade,area
Nordeste,Paraíba,701-800,11692.0,17,2676.0,Redação
Nordeste,Paraíba,801-900,12911.0,17,3272.0,Redação
Nordeste,Paraíba,901-1.000,10654.0,17,2950.0,Redação
Nordeste,Paraíba,>1.001,0.0,17,0.0,Redação
Nordeste,Pernambuco,0 -100,20.0,17,1.0,Redação
Nordeste,Pernambuco,101-200,126.0,17,12.0,Redação
Nordeste,Pernambuco,201-300,2474.0,17,350.0,Redação
Nordeste,Pernambuco,301-400,9933.0,17,1746.0,Redação
Nordeste,Pernambuco,401-500,16593.0,17,3091.0,Redação
Nordeste,Pernambuco,501-600,30127.0,17,5556.0,Redação
Nordeste,Pernambuco,601-700,30428.0,17,6735.0,Redação
Nordeste,Pernambuco,701-800,20710.0,17,5261.0,Redação
Nordeste,Pernambuco,801-900,21771.0,17,5871.0,Redação
Nordeste,Pernambuco,901-1.000,16215.0,17,4289.0,Redação
Nordeste,Pernambuco,>1.001,2.0,17,1.0,Redação
Nordeste,Alagoas,0 -100,13.0,17,0.0,Redação
Nordeste,Alagoas,101-200,62.0,17,4.0,Redação
Nordeste,Alagoas,201-300,1199.0,17,134.0,Redação
Nordeste,Alagoas,301-400,4376.0,17,567.0,Redação
Nordeste,Alagoas,401-500,6858.0,17,969.0,Redação
Nordeste,Alagoas,501-600,11952.0,17,1743.0,Redação
Nordeste,Alagoas,601-700,11091.0,17,2002.0,Redação
Nordeste,Alagoas,701-800,7167.0,17,1580.0,Redação
Nordeste,Alagoas,801-900,7419.0,17,1630.0,Redação
Nordeste,Alagoas,901-1.000,5549.0,17,1162.0,Redação
Nordeste,Alagoas,>1.001,0.0,17,0.0,Redação
Nordeste,Sergipe,0 -100,14.0,17,0.0,Redação
Nordeste,Sergipe,101-200,44.0,17,6.0,Redação
Nordeste,Sergipe,201-300,752.0,17,87.0,Redação
Nordeste,Sergipe,301-400,2985.0,17,424.0,Redação
Nordeste,Sergipe,401-500,4784.0,17,698.0,Redação
Nordeste,Sergipe,501-600,8342.0,17,1249.0,Redação
Nordeste,Sergipe,601-700,8598.0,17,1524.0,Redação
Nordeste,Sergipe,701-800,6183.0,17,1352.0,Redação
Nordeste,Sergipe,801-900,7426.0,17,1837.0,Redação
Nordeste,Sergipe,901-1.000,6041.0,17,1542.0,Redação
Nordeste,Sergipe,>1.001,3.0,17,0.0,Redação
Nordeste,Bahia,0 -100,33.0,17,0.0,Redação
Nordeste,Bahia,101-200,196.0,17,14.0,Redação
Nordeste,Bahia,201-300,4017.0,17,434.0,Redação
Nordeste,Bahia,301-400,16141.0,17,2187.0,Redação
Nordeste,Bahia,401-500,27609.0,17,3890.0,Redação
Nordeste,Bahia,501-600,49984.0,17,7429.0,Redação
Nordeste,Bahia,601-700,45682.0,17,8481.0,Redação
Nordeste,Bahia,701-800,29062.0,17,6439.0,Redação
Nordeste,Bahia,801-900,29114.0,17,6764.0,Redação
Nordeste,Bahia,901-1.000,20796.0,17,4629.0,Redação
Nordeste,Bahia,>1.001,4.0,17,0.0,Redação
Sudeste,Minas Gerais,0 -100,6.0,17,0.0,Redação
Sudeste,Minas Gerais,101-200,75.0,17,9.0,Redação
Sudeste,Minas Gerais,201-300,2581.0,17,334.0,Redação
Sudeste,Minas Gerais,301-400,12439.0,17,2064.0,Redação
Sudeste,Minas Gerais,401-500,23288.0,17,4007.0,Redação
Sudeste,Minas Gerais,501-600,49971.0,17,9409.0,Redação
Sudeste,Minas Gerais,601-700,53009.0,17,11830.0,Redação
Sudeste,Minas Gerais,701-800,37054.0,17,9005.0,Redação
Sudeste,Minas Gerais,801-900,41905.0,17,10500.0,Redação
Sudeste,Minas Gerais,901-1.000,36463.0,17,8237.0,Redação
Sudeste,Minas Gerais,>1.001,2.0,17,0.0,Redação
Sudeste,Espirito Santo,0 -100,3.0,17,0.0,Redação
Sudeste,Espirito Santo,101-200,22.0,17,0.0,Redação
Sudeste,Espirito Santo,201-300,564.0,17,60.0,Redação
Sudeste,Espirito Santo,301-400,2589.0,17,406.0,Redação
Sudeste,Espirito Santo,401-500,4733.0,17,732.0,Redação
Sudeste,Espirito Santo,501-600,10096.0,17,1828.0,Redação
Sudeste,Espirito Santo,601-700,10842.0,17,2437.0,Redação
Sudeste,Espirito Santo,701-800,7161.0,17,1796.0,Redação
Sudeste,Espirito Santo,801-900,7735.0,17,1951.0,Redação
Sudeste,Espirito Santo,901-1.000,6446.0,17,1521.0,Redação
Sudeste,Espirito Santo,>1.001,2.0,17,0.0,Redação
Sudeste,Rio de Janeiro,0 -100,7.0,17,1.0,Redação
Sudeste,Rio de Janeiro,101-200,76.0,17,3.0,Redação
Sudeste,Rio de Janeiro,201-300,2278.0,17,226.0,Redação
Sudeste,Rio de Janeiro,301-400,10772.0,17,1503.0,Redação
Sudeste,Rio de Janeiro,401-500,18953.0,17,3061.0,Redação
Sudeste,Rio de Janeiro,501-600,38814.0,17,6842.0,Redação
Sudeste,Rio de Janeiro,601-700,39844.0,17,8485.0,Redação
Sudeste,Rio de Janeiro,701-800,26728.0,17,6829.0,Redação
Sudeste,Rio de Janeiro,801-900,28403.0,17,7754.0,Redação
Sudeste,Rio de Janeiro,901-1.000,22738.0,17,5944.0,Redação
Sudeste,Rio de Janeiro,>1.001,7.0,17,2.0,Redação
Sudeste,São Paulo,0 -100,25.0,17,2.0,Redação
Sudeste,São Paulo,101-200,149.0,17,21.0,Redação
Sudeste,São Paulo,201-300,4343.0,17,782.0,Redação
Sudeste,São Paulo,301-400,21152.0,17,4779.0,Redação
Sudeste,São Paulo,401-500,40625.0,17,9606.0,Redação
Sudeste,São Paulo,501-600,89118.0,17,23159.0,Redação
Sudeste,São Paulo,601-700,96778.0,17,28859.0,Redação
Sudeste,São Paulo,701-800,65787.0,17,21169.0,Redação
Sudeste,São Paulo,801-900,63724.0,17,20000.0,Redação
Sudeste,São Paulo,901-1.000,38788.0,17,10939.0,Redação
Sudeste,São Paulo,>1.001,7.0,17,1.0,Redação
Sul,Paraná,0 -100,5.0,17,1.0,Redação
Sul,Paraná,101-200,44.0,17,7.0,Redação
Sul,Paraná,201-300,1365.0,17,357.0,Redação
Sul,Paraná,301-400,7289.0,17,2283.0,Redação
Sul,Paraná,401-500,14414.0,17,4715.0,Redação
Sul,Paraná,501-600,29627.0,17,10174.0,Redação
Sul,Paraná,601-700,27156.0,17,10175.0,Redação
Sul,Paraná,701-800,15804.0,17,6273.0,Redação
Sul,Paraná,801-900,14148.0,17,5502.0,Redação
Sul,Paraná,901-1.000,8314.0,17,2905.0,Redação
Sul,Paraná,>1.001,0.0,17,0.0,Redação
Sul,Santa Catarina,0 -100,2.0,17,0.0,Redação
Sul,Santa Catarina,101-200,15.0,17,2.0,Redação
Sul,Santa Catarina,201-300,569.0,17,96.0,Redação
Sul,Santa Catarina,301-400,3114.0,17,692.0,Redação
Sul,Santa Catarina,401-500,6002.0,17,1358.0,Redação
Sul,Santa Catarina,501-600,13714.0,17,3444.0,Redação
Sul,Santa Catarina,601-700,15154.0,17,4548.0,Redação
Sul,Santa Catarina,701-800,9976.0,17,3290.0,Redação
Sul,Santa Catarina,801-900,9465.0,17,3038.0,Redação
Sul,Santa Catarina,901-1.000,5919.0,17,1788.0,Redação
Sul,Santa Catarina,>1.001,1.0,17,0.0,Redação
Sul,Rio Grande do Sul,0 -100,4.0,17,1.0,Redação
Sul,Rio Grande do Sul,101-200,41.0,17,0.0,Redação
Sul,Rio Grande do Sul,201-300,1243.0,17,140.0,Redação
Sul,Rio Grande do Sul,301-400,6204.0,17,937.0,Redação
Sul,Rio Grande do Sul,401-500,11744.0,17,1780.0,Redação
Sul,Rio Grande do Sul,501-600,25826.0,17,4507.0,Redação
Sul,Rio Grande do Sul,601-700,25044.0,17,5556.0,Redação
Sul,Rio Grande do Sul,701-800,16053.0,17,4157.0,Redação
Sul,Rio Grande do Sul,801-900,16214.0,17,4265.0,Redação
Sul,Rio Grande do Sul,901-1.000,12018.0,17,2564.0,Redação
Sul,Rio Grande do Sul,>1.001,6.0,17,0.0,Redação
Centro-Oeste,Mato Grosso do Sul,0 -100,2.0,17,0.0,Redação
Centro-Oeste,Mato Grosso do Sul,101-200,19.0,17,6.0,Redação
Centro-Oeste,Mato Grosso do Sul,201-300,579.0,17,94.0,Redação
Centro-Oeste,Mato Grosso do Sul,301-400,2446.0,17,543.0,Redação
Centro-Oeste,Mato Grosso do Sul,401-500,4113.0,17,1008.0,Redação
Centro-Oeste,Mato Grosso do Sul,501-600,7548.0,17,2084.0,Redação
Centro-Oeste,Mato Grosso do Sul,601-700,6604.0,17,2199.0,Redação
Centro-Oeste,Mato Grosso do Sul,701-800,4033.0,17,1512.0,Redação
Centro-Oeste,Mato Grosso do Sul,801-900,3908.0,17,1383.0,Redação
Centro-Oeste,Mato Grosso do Sul,901-1.000,2645.0,17,843.0,Redação
Centro-Oeste,Mato Grosso do Sul,>1.001,0.0,17,0.0,Redação
Centro-Oeste,Mato Grosso ,0 -100,8.0,17,0.0,Redação
Centro-Oeste,Mato Grosso ,101-200,33.0,17,10.0,Redação
Centro-Oeste,Mato Grosso ,201-300,798.0,17,142.0,Redação
Centro-Oeste,Mato Grosso ,301-400,3375.0,17,708.0,Redação
Centro-Oeste,Mato Grosso ,401-500,5571.0,17,1277.0,Redação
Centro-Oeste,Mato Grosso ,501-600,9449.0,17,2265.0,Redação
Centro-Oeste,Mato Grosso ,601-700,8358.0,17,2219.0,Redação
Centro-Oeste,Mato Grosso ,701-800,5090.0,17,1470.0,Redação
Centro-Oeste,Mato Grosso ,801-900,5217.0,17,1520.0,Redação
Centro-Oeste,Mato Grosso ,901-1.000,3960.0,17,1088.0,Redação
Centro-Oeste,Mato Grosso ,>1.001,0.0,17,0.0,Redação
Centro-Oeste,Goiás,0 -100,15.0,17,2.0,Redação
Centro-Oeste,Goiás,101-200,74.0,17,13.0,Redação
Centro-Oeste,Goiás,201-300,1457.0,17,291.0,Redação
Centro-Oeste,Goiás,301-400,5953.0,17,1405.0,Redação
Centro-Oeste,Goiás,401-500,10464.0,17,2666.0,Redação
Centro-Oeste,Goiás,501-600,19841.0,17,5176.0,Redação
Centro-Oeste,Goiás,601-700,19836.0,17,5852.0,Redação
Centro-Oeste,Goiás,701-800,13859.0,17,4336.0,Redação
Centro-Oeste,Goiás,801-900,15247.0,17,4809.0,Redação
Centro-Oeste,Goiás,901-1.000,12166.0,17,3558.0,Redação
Centro-Oeste,Goiás,>1.001,4.0,17,1.0,Redação
Centro-Oeste,Distrito Federal,0 -100,3.0,17,1.0,Redação
Centro-Oeste,Distrito Federal,101-200,32.0,17,2.0,Redação
Centro-Oeste,Distrito Federal,201-300,575.0,17,38.0,Redação
Centro-Oeste,Distrito Federal,301-400,2587.0,17,344.0,Redação
Centro-Oeste,Distrito Federal,401-500,4958.0,17,787.0,Redação
Centro-Oeste,Distrito Federal,501-600,11262.0,17,2026.0,Redação
Centro-Oeste,Distrito Federal,601-700,11368.0,17,2670.0,Redação
Centro-Oeste,Distrito Federal,701-800,7227.0,17,2056.0,Redação
Centro-Oeste,Distrito Federal,801-900,7241.0,17,2075.0,Redação
Centro-Oeste,Distrito Federal,901-1.000,5366.0,17,1275.0,Redação
Centro-Oeste,Distrito Federal,>1.001,1.0,17,1.0,Redação
Norte,Rondônia,0 -100,6.0,18,0.0,Redação
Norte,Rondônia,101-200,18.0,18,3.0,Redação
Norte,Rondônia,201-300,416.0,18,80.0,Redação
Norte,Rondônia,301-400,1621.0,18,388.0,Redação
Norte,Rondônia,401-500,2978.0,18,768.0,Redação
Norte,Rondônia,501-600,5328.0,18,1346.0,Redação
Norte,Rondônia,601-700,4942.0,18,1482.0,Redação
Norte,Rondônia,701-800,3028.0,18,1033.0,Redação
Norte,Rondônia,801-900,2916.0,18,1000.0,Redação
Norte,Rondônia,901-1.000,1719.0,18,577.0,Redação
Norte,Rondônia,>1.001,0.0,18,0.0,Redação
Norte,Acre,0 -100,9.0,18,2.0,Redação
Norte,Acre,101-200,21.0,18,4.0,Redação
Norte,Acre,201-300,352.0,18,72.0,Redação
Norte,Acre,301-400,1398.0,18,283.0,Redação
Norte,Acre,401-500,2142.0,18,449.0,Redação
Norte,Acre,501-600,3784.0,18,781.0,Redação
Norte,Acre,601-700,3130.0,18,719.0,Redação
Norte,Acre,701-800,1700.0,18,454.0,Redação
Norte,Acre,801-900,1535.0,18,428.0,Redação
Norte,Acre,901-1.000,1246.0,18,352.0,Redação
Norte,Acre,>1.001,0.0,18,0.0,Redação
Norte,Amazonas,0 -100,9.0,18,2.0,Redação
Norte,Amazonas,101-200,53.0,18,11.0,Redação
Norte,Amazonas,201-300,1133.0,18,278.0,Redação
Norte,Amazonas,301-400,4637.0,18,1123.0,Redação
Norte,Amazonas,401-500,8075.0,18,2231.0,Redação
Norte,Amazonas,501-600,13636.0,18,3573.0,Redação
Norte,Amazonas,601-700,9614.0,18,2671.0,Redação
Norte,Amazonas,701-800,4827.0,18,1467.0,Redação
Norte,Amazonas,801-900,3993.0,18,1238.0,Redação
Norte,Amazonas,901-1.000,2358.0,18,656.0,Redação
Norte,Amazonas,>1.001,1.0,18,0.0,Redação
Norte,Roraima,0 -100,1.0,18,0.0,Redação
Norte,Roraima,101-200,5.0,18,2.0,Redação
Norte,Roraima,201-300,128.0,18,29.0,Redação
Norte,Roraima,301-400,492.0,18,119.0,Redação
Norte,Roraima,401-500,792.0,18,195.0,Redação
Norte,Roraima,501-600,1497.0,18,412.0,Redação
Norte,Roraima,601-700,1270.0,18,376.0,Redação
Norte,Roraima,701-800,732.0,18,232.0,Redação
Norte,Roraima,801-900,762.0,18,237.0,Redação
Norte,Roraima,901-1.000,470.0,18,118.0,Redação
Norte,Roraima,>1.001,0.0,18,0.0,Redação
Norte,Pará,0 -100,32.0,18,3.0,Redação
Norte,Pará,101-200,158.0,18,13.0,Redação
Norte,Pará,201-300,3382.0,18,447.0,Redação
Norte,Pará,301-400,13218.0,18,2090.0,Redação
Norte,Pará,401-500,21912.0,18,3590.0,Redação
Norte,Pará,501-600,35281.0,18,5840.0,Redação
Norte,Pará,601-700,29126.0,18,5828.0,Redação
Norte,Pará,701-800,17337.0,18,4150.0,Redação
Norte,Pará,801-900,17979.0,18,4641.0,Redação
Norte,Pará,901-1.000,15327.0,18,4109.0,Redação
Norte,Pará,>1.001,3.0,18,0.0,Redação
Norte,Amapá,0 -100,3.0,18,0.0,Redação
Norte,Amapá,101-200,14.0,18,2.0,Redação
Norte,Amapá,201-300,346.0,18,47.0,Redação
Norte,Amapá,301-400,1545.0,18,212.0,Redação
Norte,Amapá,401-500,2666.0,18,411.0,Redação
Norte,Amapá,501-600,4675.0,18,730.0,Redação
Norte,Amapá,601-700,3661.0,18,748.0,Redação
Norte,Amapá,701-800,1957.0,18,507.0,Redação
Norte,Amapá,801-900,1837.0,18,461.0,Redação
Norte,Amapá,901-1.000,1437.0,18,384.0,Redação
Norte,Amapá,>1.001,0.0,18,0.0,Redação
Norte,Tocantis,0 -100,3.0,18,1.0,Redação
Norte,Tocantis,101-200,23.0,18,3.0,Redação
Norte,Tocantis,201-300,449.0,18,109.0,Redação
Norte,Tocantis,301-400,1859.0,18,442.0,Redação
Norte,Tocantis,401-500,2872.0,18,704.0,Redação
Norte,Tocantis,501-600,4847.0,18,1144.0,Redação
Norte,Tocantis,601-700,4566.0,18,1218.0,Redação
Norte,Tocantis,701-800,2770.0,18,722.0,Redação
Norte,Tocantis,801-900,2867.0,18,756.0,Redação
Norte,Tocantis,901-1.000,1970.0,18,474.0,Redação
Norte,Tocantis,>1.001,1.0,18,0.0,Redação
Nordeste,Maranhão,0 -100,19.0,18,7.0,Redação
Nordeste,Maranhão,101-200,132.0,18,29.0,Redação
Nordeste,Maranhão,201-300,2543.0,18,572.0,Redação
Nordeste,Maranhão,301-400,10135.0,18,2226.0,Redação
Nordeste,Maranhão,401-500,15792.0,18,3407.0,Redação
Nordeste,Maranhão,501-600,24775.0,18,5031.0,Redação
Nordeste,Maranhão,601-700,21221.0,18,4869.0,Redação
Nordeste,Maranhão,701-800,12992.0,18,3204.0,Redação
Nordeste,Maranhão,801-900,13676.0,18,3622.0,Redação
Nordeste,Maranhão,901-1.000,10920.0,18,2777.0,Redação
Nordeste,Maranhão,>1.001,0.0,18,0.0,Redação
Nordeste,Piauí,0 -100,9.0,18,3.0,Redação
Nordeste,Piauí,101-200,95.0,18,17.0,Redação
Nordeste,Piauí,201-300,1498.0,18,275.0,Redação
Nordeste,Piauí,301-400,5397.0,18,1023.0,Redação
Nordeste,Piauí,401-500,8653.0,18,1709.0,Redação
Nordeste,Piauí,501-600,13874.0,18,2612.0,Redação
Nordeste,Piauí,601-700,12351.0,18,2563.0,Redação
Nordeste,Piauí,701-800,8456.0,18,2039.0,Redação
Nordeste,Piauí,801-900,9610.0,18,2544.0,Redação
Nordeste,Piauí,901-1.000,9371.0,18,2606.0,Redação
Nordeste,Piauí,>1.001,6.0,18,1.0,Redação
Nordeste,Ceará,0 -100,86.0,18,25.0,Redação
Nordeste,Ceará,101-200,254.0,18,91.0,Redação
Nordeste,Ceará,201-300,3207.0,18,1064.0,Redação
Nordeste,Ceará,301-400,11198.0,18,3551.0,Redação
Nordeste,Ceará,401-500,18132.0,18,5661.0,Redação
Nordeste,Ceará,501-600,31787.0,18,8621.0,Redação
Nordeste,Ceará,601-700,33441.0,18,8917.0,Redação
Nordeste,Ceará,701-800,23384.0,18,6392.0,Redação
Nordeste,Ceará,801-900,25930.0,18,7389.0,Redação
Nordeste,Ceará,901-1.000,21619.0,18,6081.0,Redação
Nordeste,Ceará,>1.001,4.0,18,0.0,Redação
Nordeste,Rio Grande do Norte,0 -100,9.0,18,0.0,Redação
Nordeste,Rio Grande do Norte,101-200,68.0,18,5.0,Redação
Nordeste,Rio Grande do Norte,201-300,1124.0,18,152.0,Redação
Nordeste,Rio Grande do Norte,301-400,4812.0,18,783.0,Redação
Nordeste,Rio Grande do Norte,401-500,7952.0,18,1218.0,Redação
Nordeste,Rio Grande do Norte,501-600,15719.0,18,2568.0,Redação
Nordeste,Rio Grande do Norte,601-700,15260.0,18,3085.0,Redação
Nordeste,Rio Grande do Norte,701-800,9593.0,18,2243.0,Redação
Nordeste,Rio Grande do Norte,801-900,9787.0,18,2464.0,Redação
Nordeste,Rio Grande do Norte,901-1.000,8087.0,18,1906.0,Redação
Nordeste,Rio Grande do Norte,>1.001,6.0,18,0.0,Redação
Nordeste,Paraíba,0 -100,11.0,18,2.0,Redação
Nordeste,Paraíba,101-200,75.0,18,10.0,Redação
Nordeste,Paraíba,201-300,1503.0,18,208.0,Redação
Nordeste,Paraíba,301-400,5946.0,18,952.0,Redação
Nordeste,Paraíba,401-500,9504.0,18,1631.0,Redação
Nordeste,Paraíba,501-600,17374.0,18,2726.0,Redação
Nordeste,Paraíba,601-700,17480.0,18,3257.0,Redação
Nordeste,Paraíba,701-800,11692.0,18,2613.0,Redação
Nordeste,Paraíba,801-900,12911.0,18,3073.0,Redação
Nordeste,Paraíba,901-1.000,10654.0,18,2426.0,Redação
Nordeste,Paraíba,>1.001,0.0,18,0.0,Redação
Nordeste,Pernambuco,0 -100,20.0,18,2.0,Redação
Nordeste,Pernambuco,101-200,126.0,18,28.0,Redação
Nordeste,Pernambuco,201-300,2474.0,18,466.0,Redação
Nordeste,Pernambuco,301-400,9933.0,18,2165.0,Redação
Nordeste,Pernambuco,401-500,16593.0,18,3461.0,Redação
Nordeste,Pernambuco,501-600,30127.0,18,6094.0,Redação
Nordeste,Pernambuco,601-700,30428.0,18,6730.0,Redação
Nordeste,Pernambuco,701-800,20710.0,18,5123.0,Redação
Nordeste,Pernambuco,801-900,21771.0,18,5652.0,Redação
Nordeste,Pernambuco,901-1.000,16215.0,18,4135.0,Redação
Nordeste,Pernambuco,>1.001,2.0,18,0.0,Redação
Nordeste,Alagoas,0 -100,13.0,18,2.0,Redação
Nordeste,Alagoas,101-200,62.0,18,9.0,Redação
Nordeste,Alagoas,201-300,1199.0,18,231.0,Redação
Nordeste,Alagoas,301-400,4376.0,18,958.0,Redação
Nordeste,Alagoas,401-500,6858.0,18,1387.0,Redação
Nordeste,Alagoas,501-600,11952.0,18,2455.0,Redação
Nordeste,Alagoas,601-700,11091.0,18,2559.0,Redação
Nordeste,Alagoas,701-800,7167.0,18,1868.0,Redação
Nordeste,Alagoas,801-900,7419.0,18,2086.0,Redação
Nordeste,Alagoas,901-1.000,5549.0,18,1478.0,Redação
Nordeste,Alagoas,>1.001,0.0,18,0.0,Redação
Nordeste,Sergipe,0 -100,14.0,18,3.0,Redação
Nordeste,Sergipe,101-200,44.0,18,3.0,Redação
Nordeste,Sergipe,201-300,752.0,18,125.0,Redação
Nordeste,Sergipe,301-400,2985.0,18,517.0,Redação
Nordeste,Sergipe,401-500,4784.0,18,796.0,Redação
Nordeste,Sergipe,501-600,8342.0,18,1427.0,Redação
Nordeste,Sergipe,601-700,8598.0,18,1650.0,Redação
Nordeste,Sergipe,701-800,6183.0,18,1394.0,Redação
Nordeste,Sergipe,801-900,7426.0,18,1825.0,Redação
Nordeste,Sergipe,901-1.000,6041.0,18,1489.0,Redação
Nordeste,Sergipe,>1.001,3.0,18,0.0,Redação
Nordeste,Bahia,0 -100,33.0,18,3.0,Redação
Nordeste,Bahia,101-200,196.0,18,23.0,Redação
Nordeste,Bahia,201-300,4017.0,18,585.0,Redação
Nordeste,Bahia,301-400,16141.0,18,2855.0,Redação
Nordeste,Bahia,401-500,27609.0,18,4845.0,Redação
Nordeste,Bahia,501-600,49984.0,18,9212.0,Redação
Nordeste,Bahia,601-700,45682.0,18,9690.0,Redação
Nordeste,Bahia,701-800,29062.0,18,6891.0,Redação
Nordeste,Bahia,801-900,29114.0,18,7530.0,Redação
Nordeste,Bahia,901-1.000,20796.0,18,5499.0,Redação
Nordeste,Bahia,>1.001,4.0,18,2.0,Redação
Sudeste,Minas Gerais,0 -100,6.0,18,3.0,Redação
Sudeste,Minas Gerais,101-200,75.0,18,20.0,Redação
Sudeste,Minas Gerais,201-300,2581.0,18,537.0,Redação
Sudeste,Minas Gerais,301-400,12439.0,18,2938.0,Redação
Sudeste,Minas Gerais,401-500,23288.0,18,5447.0,Redação
Sudeste,Minas Gerais,501-600,49971.0,18,11655.0,Redação
Sudeste,Minas Gerais,601-700,53009.0,18,13198.0,Redação
Sudeste,Minas Gerais,701-800,37054.0,18,9871.0,Redação
Sudeste,Minas Gerais,801-900,41905.0,18,11631.0,Redação
Sudeste,Minas Gerais,901-1.000,36463.0,18,10355.0,Redação
Sudeste,Minas Gerais,>1.001,2.0,18,1.0,Redação
Sudeste,Espirito Santo,0 -100,3.0,18,0.0,Redação
Sudeste,Espirito Santo,101-200,22.0,18,4.0,Redação
Sudeste,Espirito Santo,201-300,564.0,18,120.0,Redação
Sudeste,Espirito Santo,301-400,2589.0,18,606.0,Redação
Sudeste,Espirito Santo,401-500,4733.0,18,1211.0,Redação
Sudeste,Espirito Santo,501-600,10096.0,18,2749.0,Redação
Sudeste,Espirito Santo,601-700,10842.0,18,3341.0,Redação
Sudeste,Espirito Santo,701-800,7161.0,18,2360.0,Redação
Sudeste,Espirito Santo,801-900,7735.0,18,2602.0,Redação
Sudeste,Espirito Santo,901-1.000,6446.0,18,2055.0,Redação
Sudeste,Espirito Santo,>1.001,2.0,18,2.0,Redação
Sudeste,Rio de Janeiro,0 -100,7.0,18,1.0,Redação
Sudeste,Rio de Janeiro,101-200,76.0,18,13.0,Redação
Sudeste,Rio de Janeiro,201-300,2278.0,18,353.0,Redação
Sudeste,Rio de Janeiro,301-400,10772.0,18,2212.0,Redação
Sudeste,Rio de Janeiro,401-500,18953.0,18,3955.0,Redação
Sudeste,Rio de Janeiro,501-600,38814.0,18,8452.0,Redação
Sudeste,Rio de Janeiro,601-700,39844.0,18,9663.0,Redação
Sudeste,Rio de Janeiro,701-800,26728.0,18,7008.0,Redação
Sudeste,Rio de Janeiro,801-900,28403.0,18,8182.0,Redação
Sudeste,Rio de Janeiro,901-1.000,22738.0,18,6758.0,Redação
Sudeste,Rio de Janeiro,>1.001,7.0,18,2.0,Redação
Sudeste,São Paulo,0 -100,25.0,18,6.0,Redação
Sudeste,São Paulo,101-200,149.0,18,37.0,Redação
Sudeste,São Paulo,201-300,4343.0,18,1220.0,Redação
Sudeste,São Paulo,301-400,21152.0,18,6343.0,Redação
Sudeste,São Paulo,401-500,40625.0,18,12171.0,Redação
Sudeste,São Paulo,501-600,89118.0,18,26862.0,Redação
Sudeste,São Paulo,601-700,96778.0,18,29635.0,Redação
Sudeste,São Paulo,701-800,65787.0,18,20379.0,Redação
Sudeste,São Paulo,801-900,63724.0,18,19707.0,Redação
Sudeste,São Paulo,901-1.000,38788.0,18,11645.0,Redação
Sudeste,São Paulo,>1.001,7.0,18,1.0,Redação
Sul,Paraná,0 -100,5.0,18,1.0,Redação
Sul,Paraná,101-200,44.0,18,7.0,Redação
Sul,Paraná,201-300,1365.0,18,308.0,Redação
Sul,Paraná,301-400,7289.0,18,1709.0,Redação
Sul,Paraná,401-500,14414.0,18,3460.0,Redação
Sul,Paraná,501-600,29627.0,18,6766.0,Redação
Sul,Paraná,601-700,27156.0,18,6059.0,Redação
Sul,Paraná,701-800,15804.0,18,3507.0,Redação
Sul,Paraná,801-900,14148.0,18,3010.0,Redação
Sul,Paraná,901-1.000,8314.0,18,1686.0,Redação
Sul,Paraná,>1.001,0.0,18,0.0,Redação
Sul,Santa Catarina,0 -100,2.0,18,1.0,Redação
Sul,Santa Catarina,101-200,15.0,18,2.0,Redação
Sul,Santa Catarina,201-300,569.0,18,146.0,Redação
Sul,Santa Catarina,301-400,3114.0,18,912.0,Redação
Sul,Santa Catarina,401-500,6002.0,18,1898.0,Redação
Sul,Santa Catarina,501-600,13714.0,18,4405.0,Redação
Sul,Santa Catarina,601-700,15154.0,18,5091.0,Redação
Sul,Santa Catarina,701-800,9976.0,18,3362.0,Redação
Sul,Santa Catarina,801-900,9465.0,18,3163.0,Redação
Sul,Santa Catarina,901-1.000,5919.0,18,1809.0,Redação
Sul,Santa Catarina,>1.001,1.0,18,0.0,Redação
Sul,Rio Grande do Sul,0 -100,4.0,18,1.0,Redação
Sul,Rio Grande do Sul,101-200,41.0,18,8.0,Redação
Sul,Rio Grande do Sul,201-300,1243.0,18,217.0,Redação
Sul,Rio Grande do Sul,301-400,6204.0,18,1326.0,Redação
Sul,Rio Grande do Sul,401-500,11744.0,18,2716.0,Redação
Sul,Rio Grande do Sul,501-600,25826.0,18,6617.0,Redação
Sul,Rio Grande do Sul,601-700,25044.0,18,7423.0,Redação
Sul,Rio Grande do Sul,701-800,16053.0,18,5204.0,Redação
Sul,Rio Grande do Sul,801-900,16214.0,18,5389.0,Redação
Sul,Rio Grande do Sul,901-1.000,12018.0,18,3678.0,Redação
Sul,Rio Grande do Sul,>1.001,6.0,18,1.0,Redação
Centro-Oeste,Mato Grosso do Sul,0 -100,2.0,18,1.0,Redação
Centro-Oeste,Mato Grosso do Sul,101-200,19.0,18,2.0,Redação
Centro-Oeste,Mato Grosso do Sul,201-300,579.0,18,107.0,Redação
Centro-Oeste,Mato Grosso do Sul,301-400,2446.0,18,530.0,Redação
Centro-Oeste,Mato Grosso do Sul,401-500,4113.0,18,834.0,Redação
Centro-Oeste,Mato Grosso do Sul,501-600,7548.0,18,1568.0,Redação
Centro-Oeste,Mato Grosso do Sul,601-700,6604.0,18,1460.0,Redação
Centro-Oeste,Mato Grosso do Sul,701-800,4033.0,18,859.0,Redação
Centro-Oeste,Mato Grosso do Sul,801-900,3908.0,18,872.0,Redação
